,Exp_553,Exp_401,Exp_266,Exp_62,Exp_111,Exp_567,Exp_570,Exp_500,Exp_52,Exp_222,Exp_587,Exp_17,Exp_462,Exp_271,Exp_49,Exp_451,Exp_502,Exp_86,Exp_612,Exp_509,Exp_12,Exp_208,Exp_529,Exp_128,Exp_56,Exp_635,Exp_93,Exp_313,Exp_446,Exp_643,Exp_223,Exp_315,Exp_649,Exp_191,Exp_445,Exp_518,Exp_365,Exp_356,Exp_420,Exp_547,Exp_103,Exp_690,Exp_693,Exp_367,Exp_325,Exp_182,Exp_124,Exp_272,Exp_332,Exp_732,Exp_733,Exp_737,Exp_23,Exp_460
 2.8031967 3.2180936 2.95054   2.5924528 2.6174774 2.68359   2.2578235
 2.9884083 3.019942  2.8745716 2.452133  2.9180136 3.1307845 3.1034896
 2.5102718 2.8498015 3.2476082 2.4925938 2.2611034 2.8256774 2.3536038
 2.8158362 2.72183   2.3333151 2.4406347 2.8333893 2.3078694 2.7578645
 2.6147616 2.4185662 2.5741284 3.346839  2.3787453 2.692848  2.6515357
 2.8977373 3.023462  2.6860783 2.6562867 2.3987174 1.9923774 3.2204175
 2.517892  2.332414  2.6881573 2.9172513 2.315991  2.7373452 3.6950328
 2.55744   1.7395972 3.4701989 2.6941078 2.991924  2.5903587 3.0670135
 2.2152436 2.7482786 2.8603733 2.7099667 2.2786827 2.403144  3.0210714
 2.6300032 2.467153  2.9618375 2.9897985 2.5008311 3.4711566 3.10155
 3.1332426 2.6881123 2.5308876 3.2449477 2.3104153 3.100605  2.1977105
 3.3378167 2.320691  1.9779041 3.4189625 2.6182544 3.318239  2.4450383
 3.6889575 3.3803747 2.609263  2.3372161 3.0347219 2.8474393 2.1338844
 3.0972853 2.9877787 2.8576844 2.3357992 3.3997235 2.6271029 2.708195
 2.4007359 3.1880684 2.7058687 2.2975235 3.06112   2.6809266 2.5742202
 2.2942822 2.4912536 2.6381834 2.9126801 2.2830937 2.9806323 2.5342789
 2.7105477 2.8430917 2.4861672]","[0.4151303  0.4145299  0.4334776  0.31876    0.64254683 0.38082325
 0.42856202 0.31276518 0.46054098 0.39384678 0.432075   0.5343424
 0.63813627 0.46153232 0.5223485  0.5674191  0.6601521  0.48212394
 0.53742933 0.58764017 0.36538976 0.6121494  0.4626909  0.60475
 0.43941075 0.5298867  0.43067104 0.5284071  0.45050743 0.42620602
 0.53854376 0.51205295 0.4153862  0.20520353 0.47721204 0.44303393
 0.44479012 0.45734313 0.3080447  0.4478341  0.2534989  0.3246971
 0.5662152  0.42018119 0.32662192 0.35124445 0.26035255 0.34068367
 0.42751265 0.34905443 0.42448747 0.31458938 0.5318609  0.2963053
 0.48425427 0.21801856 0.24077739 0.29001796 0.5033502  0.60262173
 0.35536033 0.5150528  0.3217788  0.46373546 0.35407913 0.2600199
 0.32916602 0.5404606  0.6480007  0.38561353 0.37139618 0.35709924
 0.33225763 0.5474     0.47189164 0.38867944 0.3694894  0.4199974
 0.46529606 0.3468888  0.44591725 0.42676818 0.53331953 0.25701666
 0.3014375  0.44119623 0.48938376 0.5915527  0.47611088 0.48909324
 0.4658938  0.31638077 0.33007416 0.5190722  0.36975932 0.4750546
 0.4009371  0.52698314 0.362502   0.44194978 0.37768298 0.45655152
 0.3669774  0.417462   0.5614009  0.5961908  0.5915959  0.5458079
 0.6108906  0.33470935 0.5861893  0.5056907  0.43277916 0.4235919
 0.5238976  0.29263377 0.36706316 0.43334082 0.51562554 0.35532677
 0.5801997  0.46547523 0.43283138 0.3125399  0.59259135 0.43491814
 0.61934495 0.623975   0.42507046 0.4302475  0.6362713  0.6612507
 0.3910688  0.445873   0.47732425 0.5674604  0.58864695 0.33033657
 0.44330662 0.3171753  0.47586322 0.5181458  0.27485085 0.64296484
 0.50150913 0.32890886 0.39235866 0.61601853 0.41564754 0.43985534
 0.30896997 0.50508904 0.6359279  0.54469585 0.4414677  0.31374452
 0.52699107 0.48742583 0.5585858  0.3076142  0.4633301  0.37062377
 0.3850403  0.58360773 0.34487653 0.3194493  0.58937144 0.400249
 0.3602251  0.38231578 0.43892607 0.30534887 0.597977   0.32242304
 0.29394644 0.43308476 0.43804237 0.561761   0.33160803 0.3195544
 0.20390286 0.33733612 0.63253313 0.36797607 0.23509386 0.30191737
 0.5894281  0.33760938 0.39929762 0.46221015 0.62334615 0.37487713
 0.3199749  0.32140365 0.2743465  0.49600294 0.43616316 0.35308787
 0.4792343  0.33676195 0.35707113 0.38318607 0.4234109  0.37403646
 0.45855498 0.54663557 0.49663895 0.6019767  0.40217143 0.34366184
 0.5097316  0.3061296  0.39727595 0.43027708 0.4946658  0.31794167
 0.43027228 0.50595975 0.47119623 0.3300633  0.44005507 0.45713687
 0.42271587 0.2572522  0.44056526 0.58532894 0.42950815 0.26527062
 0.3757139  0.44688958 0.39934525 0.45506537 0.3234262  0.63821423
 0.5320421  0.43238333 0.2711767  0.48061085 0.4448665  0.3103042
 0.2620857  0.56955844 0.3247391  0.37228495 0.44945714 0.3510538
 0.39124873 0.4446581  0.47344527 0.41088432 0.3773039  0.27402693
 0.24688454 0.4193255  0.57692695 0.3541355  0.3945189  0.4709145
 0.2960196  0.43922165 0.5260689  0.42740396 0.36275557 0.48827037
 0.47840372 0.39864066 0.6269747  0.57149273 0.53486353 0.38749433
 0.30724028 0.28845352 0.38959476 0.5210672  0.3459023  0.29550418
 0.31963584 0.36803627 0.4161059  0.39184737 0.41769883 0.49174407
 0.38919988 0.44034165 0.47130635 0.48126796 0.3955811  0.37227446
 0.43383124 0.43119502 0.34881365 0.6114344  0.3930226  0.37462762
 0.42808014 0.29339868 0.4610976  0.45924705 0.5200751  0.709365
 0.5638929  0.50122786 0.5662407  0.5560395  0.66463196 0.6348844
 0.43063116 0.3298574  0.5094997  0.48430428 0.44090596 0.41121966
 0.45740634 0.36038208 0.3459761  0.23991786 0.45557582 0.56974196
 0.30753705 0.5921156  0.39864615 0.40565217 0.33353487 0.36402497
 0.4489408  0.24549274 0.52920896 0.25703827 0.33979586 0.25731048
 0.22192124 0.5167708  0.6067715  0.5375017  0.5249886  0.40777773
 0.42384717 0.40707484 0.5865685  0.34975767 0.4095703  0.6450821
 0.4514438  0.54813915 0.36534655 0.5003222  0.54441196 0.4030142
 0.37521434 0.44977084 0.57795113 0.30735332 0.39496917 0.54278547
 0.6042386  0.40752143 0.32323658 0.57872194 0.6316942  0.5647992 ]","[0.82030994 0.6233292  0.5021751  0.816162   0.8511674  0.8048041
 0.6215445  0.7069502  0.93637013 0.54306495 0.9668559  0.7028811
 0.5843011  0.64406675 0.76254296 0.6360491  0.5893609  0.5951187
 0.833762   0.9088861  0.4109631  0.6806496  0.91733736 0.6621228
 0.8365143  0.53142947 0.60755897 0.83890736 0.93814296 1.0309025
 0.9626539  0.6579728  0.7919355  0.75176233 0.68966246 0.7984632
 0.80773723 0.71277356 0.8819493  0.7340333  0.9796416  0.89433837
 0.89621025 0.8304422  0.8721231  0.77608186 0.80330515 0.7530543
 0.6295865  0.9198954  0.6960669  0.8661906  0.64374596 0.8036716
 0.715091   0.9552133  0.9713332  0.778795   0.72261417 0.767879
 0.7713453  0.5264719  0.96178687 0.72366005 1.033299   0.8789652
 0.958998   0.72582525 0.5996517  0.89982134 0.866262   0.80357236
 0.74085575 0.78059065 0.85970485 0.9988632  0.48758337 0.42727956
 0.8914801  0.7685853  0.94052565 0.67311203 0.7343655  0.4201013
 0.8515997  0.8285519  0.95694095 0.6949989  0.91182095 0.81644946
 0.5254534  0.7994248  0.8512914  0.9851062  0.8708091  0.60195374
 1.0093136  0.7476782  0.85442865 0.58146244 0.835656   0.6055014
 0.9176177  0.7557775  0.9044761  0.64495033 0.82068735 0.77526706
 0.6008755  0.53468925 0.7990924  0.9353887  0.6799693  0.68990624
 0.6742171  0.4658746  0.8732923  0.59340644 0.8059934  0.7993886
 0.91246027 0.93967795 0.8442006  0.9381885  0.865037   0.9859237
 0.76934826 0.566263   0.72870374 0.8488143  0.83811706 0.8328819
 0.52001375 0.85569537 0.68562084 0.78597564 0.7017504  0.81371975
 0.6156574  0.6758241  0.9509308  0.71320325 0.5375375  0.73426807
 0.7925749  0.40869927 0.5658804  0.8264825  0.51533633 0.62888706
 1.0649956  0.9296389  0.68637    0.96011955 0.7777105  0.61995125
 0.65536135 0.71209276 0.6543751  0.5903694  0.7238921  0.7948028
 1.0254478  0.7427899  0.54152393 0.52779186 0.7645787  0.7796234
 0.5224717  0.5243025  0.46807826 0.49172354 0.7922668  0.60490847
 1.0281876  0.59394425 0.7946622  0.72851914 0.5332052  0.94984907
 0.9106726  0.4289448  0.81384355 0.4941907  0.89306957 0.79551625
 0.7530964  0.84352505 0.8011473  0.92517513 0.62870246 0.48461717
 0.8216209  0.9490006  0.54539585 0.82029307 0.5813942  0.7961697
 0.66322064 0.5980818  0.5454347  0.78189677 0.6156755  0.86395645
 0.81510884 0.65271306 1.0002582  0.8059409  0.8550057  0.8352561
 0.9632821  0.8054656  0.5541754  0.6153584  0.7335589  0.83334833
 0.64233446 0.6917492  0.6754627  0.8182974  0.60137403 0.79364073
 0.6566795  0.7992205  0.8990827  0.6439265  0.6088881  0.42670923
 0.85698473 0.57968366 0.54735875 0.86673284 0.698105   0.5913139
 0.7580817  0.6143938  0.8221733  0.9401501  0.7984567  0.78874326
 0.8466496  0.6295859  0.6713494  0.5433987  0.75428146 0.78104174
 0.64507794 0.74799985 0.687652   0.8998669  0.7989752  0.7934314
 0.8482098  0.64762074 0.8066927  0.6904355  0.5937452  0.9315606
 0.9314466  0.8472148  0.7861795  0.83884275 0.793081   0.58080995
 0.87081546 0.44505936 0.8481491  0.8321177  0.69319993 0.5710001
 0.45657378 0.8290808  0.77473474 0.7798931  0.87301755 0.80931675
 0.99434996 0.66124755 0.96047866 0.5212274  0.7240232  0.8698575
 0.5439107  0.8418771  0.61097115 0.56409943 0.776281   0.7251794
 0.5923968  0.66032225 0.5251421  0.6837511  0.8179732  0.86600417
 0.81635433 0.56184345 0.90659684 0.8393437  0.8807234  0.9049238
 0.74158615 0.6117366  0.8525328  0.91621643 0.8133019  0.6610331
 0.60386765 0.9412138  0.79882723 0.67275023 0.8348654  0.5127745
 0.79087484 0.8619454  0.8362638  0.87278134 0.7121564  0.70371574
 0.49986207 0.6634768  0.69353396 0.66126424 0.8105766  0.5584161
 0.59059715 0.93822706 0.666486   0.912081   0.82640225 0.99550056
 0.9085139  0.6779097  0.6100628  0.9681743  0.7051447  0.67311364
 0.83323556 0.60678035 0.7388124  0.8355416  0.8291495  0.7980738
 0.7054034  0.5022409  0.48516616 0.68207914 0.66571003 0.7070692
 0.79456854 0.826061   0.65358615 0.79224783 0.76004064 0.80267715
 0.64184844 0.58963346 0.8468017  0.82651716 0.8489235  0.64432454]","[3.2383523 2.786136  1.9984177 3.2682724 3.6849234 4.398449  2.746491
 2.414357  3.0725005 3.046453  3.2052798 4.005603  2.2658205 3.4180136
 3.2581952 2.3777745 2.2438335 2.5184684 2.7700183 4.9090395 2.1079733
 2.8747694 2.888775  2.4222245 3.1894658 2.4871898 4.3255506 2.7568705
 4.439017  4.505216  4.837465  2.551379  3.0981376 3.6315534 2.256714
 3.1598039 2.843476  3.0369868 3.5076528 2.673745  3.86089   4.6781316
 4.1166763 3.1324449 3.0385482 4.1480255 4.0111113 2.5552351 2.6044602
 3.3247216 3.345565  4.47986   2.7400477 3.49396   2.6092708 3.7634418
 3.9260712 2.8147278 3.1545594 3.5343804 3.7835524 2.517381  3.4835167
 2.6050608 3.5230455 3.502101  3.2777362 2.8993301 2.3781953 3.451343
 3.1448846 2.6669114 3.4908583 3.501385  2.7284062 4.0463395 2.8506913
 1.7586879 4.670496  3.6842554 3.0962808 3.1507394 3.1137795 2.4145184
 3.914919  3.3487382 3.5038497 2.567476  3.1841078 3.977007  2.5386205
 2.9493814 3.3384752 4.803352  3.2261307 2.3888383 3.8053417 3.1837807
 3.0953104 3.1389182 2.7727187 2.3947904 3.4267623 3.6834686 4.1877894
 2.5846937 3.3461533 2.4867127 2.3086545 2.9426432 2.505503  3.0182562
 3.2209117 2.9335866 2.8704479 2.3660963 3.281014  4.0370727 3.5597515
 3.8307176 2.7780926 3.17417   3.069996  4.45404   4.5811324 4.023051
 3.7522979 2.2786882 3.3337648 2.666746  2.8196213 3.47333   3.7680917
 2.6425853 3.3341558 2.493832  4.003643  3.0958772 2.809491  2.4051483
 3.1804597 3.3018122 2.6277864 3.0594542 3.9179158 2.287821  2.5911596
 2.867405  2.3546894 2.7796128 3.9317713 3.408055  2.7731912 3.9811554
 4.4629936 2.7030342 3.2903974 3.0445178 2.8666449 2.422162  3.0329883
 4.3060455 4.1621532 3.4156957 3.19506   2.457832  2.8789022 3.2320437
 2.9029496 2.9218934 1.8688278 2.8066397 3.2722015 2.5521357 3.69042
 2.6141078 4.0533957 2.9293709 2.7258084 5.064078  3.3856058 2.4540184
 3.3247845 3.0086176 3.369102  2.866217  3.4941466 3.031558  2.8678994
 2.8987913 2.477143  2.8989117 3.3689263 4.2656736 2.1753998 3.3375003
 2.2992299 2.9239557 2.8922234 3.011821  3.3395517 2.6388187 2.7717152
 3.4934616 3.6394358 2.9880617 4.758954  2.5022466 3.3174007 3.1642447
 4.196961  2.8668902 2.5200155 2.740962  3.3546007 3.152065  2.98805
 2.732229  3.55291   3.0491683 2.7628999 3.495249  2.5182972 3.140825
 2.854043  2.6462467 2.7328506 2.4482207 2.8027244 3.0464373 3.1234045
 4.5904946 3.6171765 2.280117  4.291841  2.8791878 3.0493116 2.955997
 3.1241088 3.0691054 3.408242  2.3641636 2.375721  2.3955388 3.9453526
 3.0893705 3.0601518 2.6344543 2.7785273 4.2661695 2.9026315 3.4111702
 3.2843883 2.9378712 2.9638865 2.4098384 2.9377382 2.9273946 3.9952662
 3.9719758 3.0891821 3.1012204 4.2993255 2.3997643 3.1504247 2.408077
 3.588948  3.4305763 3.5133169 3.4540164 2.5978014 4.2065125 3.3450348
 3.3369102 4.1008835 3.3286633 3.4731655 2.3094413 5.086366  3.209926
 3.0328312 2.7296467 3.3233442 4.093493  2.6424007 2.4355285 3.108013
 2.6568863 2.3549974 2.8067715 2.8921084 2.230649  4.534551  3.0874264
 3.9200518 2.7505324 3.1318557 2.6424983 2.7596958 3.9098356 3.1696022
 2.68024   3.6092377 4.239573  4.288595  2.5831015 2.643295  3.2212622
 3.9286575 2.4173207 3.1029015 2.9437883 3.462252  3.1562052 3.780498
 3.3845963 3.0670137 3.2526634 2.7637253 2.2501047 3.045172  2.5299067
 2.9736407 2.4269843 2.5906467 3.9467556 3.3170526 3.7962961 3.4245017
 3.9329019 3.533781  3.7472992 2.336925  4.0484424 2.736155  3.1092126
 3.309537  2.8975327 3.160196  3.831683  3.2240264 4.109787  3.0406923
 2.4244852 2.821246  2.7127626 2.921171  3.0438693 2.6660767 3.3701994
 2.8541586 3.2223427 3.0847762 3.0487514 2.751597  3.9709504 3.036011
 3.387588  3.613329  2.3948812]","[2.3671622 2.4133213 1.7514911 1.8930804 2.8685002 1.2874315 1.7642869
 2.4805214 3.1943262 2.688744  3.1385126 2.1401942 2.306315  1.9646999
 2.3997986 2.7620487 2.0632472 2.2174199 3.4771616 1.996987  2.006147
 2.102559  3.3162048 2.5639014 2.6556168 3.2334602 1.7722151 3.4668446
 1.9906579 1.995211  2.013208  3.0155892 2.4249973 1.5855076 2.4313002
 2.190523  3.1252272 2.8066459 1.9201219 3.0262446 2.1186395 1.3270458
 2.2907813 2.563355  3.124248  1.2458224 1.5272754 2.4221103 2.8516397
 2.8723114 1.6737223 1.4052504 2.5785165 1.9287174 3.4828959 2.2282414
 2.1400573 2.5343876 2.654278  2.081991  1.7753775 3.239094  2.6487947
 3.4285023 2.9397798 2.0506105 2.8317451 3.149191  2.05137   2.2540042
 2.6875222 2.4692075 1.5967314 2.3543017 3.377591  2.189233  2.858605
 1.7353865 1.6363647 1.5513196 3.174084  2.3862352 2.3573186 2.6387534
 1.6007885 2.0512345 2.8469129 2.5816588 2.9526198 2.1642005 3.2362118
 2.222084  2.113052  2.0068202 2.6559808 2.308288  2.5678813 2.378012
 2.4446268 1.5559589 2.6095665 2.299604  2.5390909 1.7114692 2.2770808
 2.2888508 2.3781939 2.8994057 2.5312026 2.015565  2.9194076 3.040283
 2.3891368 2.6251245 2.5657873 2.2111306 2.7834136 1.8171386 2.6162155
 1.490949  3.1619718 3.1650887 2.6027975 1.45529   1.9913052 2.344629
 2.094001  2.1470208 1.9279671 2.729283  3.0535839 2.2064307 1.7990541
 2.7544463 3.20802   2.9053073 2.0417676 2.1887178 3.0017586 2.018628
 3.1778774 2.6865067 1.4214957 2.105029  2.0534282 1.8967478 3.0240583
 3.0542858 2.0652556 3.0051105 2.3491092 2.8997567 2.0753021 2.5654383
 1.5606054 1.4245521 1.9032658 2.583709  2.0434604 1.6500453 2.7992284
 1.3030188 2.1399214 3.2065985 2.006643  1.9923371 2.7474165 2.2380075
 2.8291433 2.846772  1.7111068 2.7449741 2.6741102 1.5221575 2.5340588
 2.465458  1.555608  2.9567199 1.9942702 1.3477285 2.524739  1.8871711
 2.4091868 1.8780631 2.6868398 2.5088499 3.205792  2.822225  3.0904093
 2.976406  2.1393332 2.8611336 2.0141244 1.673456  1.8084311 2.852537
 2.5911343 3.0384922 2.3785167 2.581071  1.9948941 2.573707  2.4243555
 2.378014  1.8599976 1.9922761 2.0393796 2.9234796 2.2999415 2.578562
 2.2886307 2.5050046 2.1708393 3.0080903 2.0199132 2.5190704 3.2013395
 3.1164367 2.0039525 2.20336   2.70593   1.9278197 2.043703  2.0598361
 2.914706  2.3007777 2.4357708 2.61356   2.7366798 1.9347823 2.7150235
 1.6068716 1.2402471 2.3076978 1.8299359 2.8038256 2.676437  3.0326433
 2.2126012 2.0635939 2.1142132 2.7653234 2.0393472 2.1267006 1.609906
 2.0558865 2.8836153 3.3782349 2.6417716 1.7619663 3.0650454 1.9328238
 2.487891  3.3521338 3.0519412 2.2598677 3.0321176 3.0067272 1.9092534
 1.7637655 2.6478117 2.5783153 1.2800037 2.3471365 2.7590952 2.374707
 2.8050838 2.3740966 1.7809664 1.898864  2.1728473 1.4659268 2.076734
 2.4541702 1.4775789 2.1415393 2.7503488 2.6330502 1.5204962 1.893883
 2.9298623 3.4046247 1.9889934 1.6684234 2.3369915 1.8612577 3.0080707
 2.2414076 2.635891  2.6702797 2.808422  2.3209102 1.2856816 2.7215078
 1.633647  1.3656554 2.8684828 2.8353837 3.4321225 2.5133655 3.1773481
 2.190033  2.3278928 2.2777882 2.254415  2.3312926 2.4850013 2.8459895
 2.0540044 2.5751243 2.6760628 2.8621488 1.9400775 2.7894328 1.6099975
 2.4275103 2.7034526 2.0586495 2.5450077 2.3221517 2.6509094 2.0196924
 2.2299252 2.1177013 1.8030537 2.124107  2.1740973 2.1696835 1.9248976
 2.0757604 2.2758136 2.1046383 2.582353  2.5400841 3.1475332 1.7087317
 2.6181092 3.3704286 2.9842193 1.6007742 2.5081723 2.1821141 2.7675738
 2.8948832 2.873006  3.1042867 2.0433974 2.6473117 2.5328639 2.0639663
 2.047131  2.2176235 2.1711023 3.009446  2.0740538 1.9093176 2.7923174
 2.3907998 2.8186471 2.764304 ]","[2.585731  2.5786767 2.0201333 3.2132661 3.1058786 4.0636144 2.1631117
 2.298273  2.7434535 3.0791924 2.8058496 3.2230408 2.042095  2.5869899
 2.305085  2.2718651 1.8789724 2.3771424 2.4204931 3.60685   2.3429298
 1.919574  2.6550322 2.2668998 2.8975534 1.9920146 3.6817214 2.4516985
 3.2893949 3.5124073 3.7116234 2.560634  2.8483567 2.6811867 1.6995405
 2.5708702 2.547974  2.4835289 3.0530062 2.6476667 3.5190609 3.6084533
 3.1203365 3.299225  3.127051  3.5139904 2.889844  2.5920155 2.5643656
 2.571575  2.5248485 3.3446448 2.0788786 2.531564  2.3754468 3.4355977
 3.6239913 2.6601965 3.2940648 2.606452  3.4425697 2.0241497 2.8858197
 2.5213435 3.468628  3.4493053 2.9874394 3.3135018 1.8638325 3.03431
 3.6388817 2.5607548 3.3085592 2.403124  2.6245425 3.307638  3.2783995
 1.6551372 3.4879224 3.434474  2.7657647 2.8828483 2.1901271 2.2824547
 3.2798822 2.8257346 2.9840431 2.4256115 2.8258176 2.7467818 2.1426475
 3.1850557 3.387094  3.8116138 3.6850467 1.7484336 3.0556202 2.253402
 3.7389522 2.366728  3.135713  1.8201705 2.6277335 2.9086926 3.1372075
 1.836762  2.4623845 2.0482628 2.1376035 2.7744408 1.8844976 2.6430767
 2.9712179 2.806131  2.1432002 2.0211666 3.3695626 3.329072  2.6026804
 3.6766157 2.3237197 3.0117645 3.2075465 4.1070156 3.5120451 3.2527354
 3.189332  2.1608684 2.4458694 2.4582598 2.4330828 2.7739534 3.409784
 2.4416556 3.5314472 1.9655993 3.7101417 3.140545  3.0791802 2.4241726
 3.026955  3.4407814 1.768406  2.4395409 2.7631528 2.6416643 2.7929375
 2.4336596 2.3153875 3.020613  3.7859454 2.8167627 2.2384324 2.9272168
 3.189316  2.4198508 3.1028419 2.3049955 1.9638236 2.1208336 2.5380664
 3.757228  3.5056431 3.7607841 2.772973  2.3756251 2.3717961 2.7254515
 2.7923524 2.819949  1.801943  2.8126237 2.9029036 2.361243  3.6238523
 2.1205575 3.4754305 3.0760312 2.6613793 3.8841326 3.0309248 2.702288
 2.7890587 3.080472  2.8179486 2.7161348 3.8670318 2.7164388 2.5101285
 2.7014446 1.8212879 3.4207375 2.6044607 3.5979893 1.8553492 3.075184
 2.271602  2.53276   2.3772533 3.0428813 2.6832132 2.2108703 2.5304978
 3.7707036 2.8695216 2.6376953 3.8201933 1.8618952 2.701185  2.5894558
 3.2412279 2.676989  2.2092466 2.968483  2.4823575 2.5877802 3.113428
 2.908938  2.782325  3.4003088 2.34963   2.60778   2.0712938 3.0429935
 3.048695  1.8498342 2.4601562 2.425525  2.5803077 2.3868108 3.1985226
 3.3924048 3.1088452 2.0396185 3.0648217 2.3053744 2.6492474 2.6602015
 2.52539   2.612577  3.2737546 2.2493699 2.3662176 2.084318  2.950027
 2.5996585 2.9715068 2.657349  2.9653382 3.643173  2.5198345 2.516472
 2.8115373 2.7441726 2.4218614 2.0732121 2.5271106 2.7098536 3.2544568
 3.447364  2.5135872 3.2857146 3.572926  1.9710741 2.51843   2.8967173
 3.0201182 2.5371125 2.6166859 3.0216773 2.8586066 3.0940692 2.7296214
 2.3862848 3.7488863 2.63277   3.1429708 1.9647774 4.09165   2.497317
 2.59949   2.5781517 2.7622278 3.3880885 2.1021554 1.7262456 2.9840758
 2.134655  2.4412405 2.7121906 2.7782784 1.5682131 4.2348213 3.4857621
 3.2591228 1.8905511 3.0295622 2.399813  2.5160806 2.7719545 3.4746277
 2.422557  2.7803333 3.1442013 3.6601593 2.2107575 2.2407906 2.9872727
 2.7590172 2.0807924 2.7867877 2.8653905 2.5776641 3.334296  3.4732785
 2.9121845 2.4413114 2.37171   3.0339043 1.5720595 2.8534005 2.1693344
 3.4231467 2.1729188 1.9239465 2.8920188 2.7334929 2.8643532 2.7050834
 3.728432  3.1153617 3.1247864 1.75479   2.9431176 3.189389  2.3385935
 3.1248882 2.643394  3.2275283 3.117565  3.5221784 3.4641101 2.4530854
 1.8893412 3.1656196 2.8597417 2.0633855 2.8068213 2.3110478 2.7518425
 1.9371529 2.5603073 2.4980836 2.4115334 1.9418403 3.526701  2.7195163
 2.4783206 3.06346   2.3064117]","[3.3694263 3.096654  2.7753687 3.2761843 3.1796227 2.9588904 3.0560586
 3.0278447 3.6456804 3.3157122 3.7374508 2.998476  2.6788774 2.8076985
 3.2332256 2.7473571 2.704237  3.092082  2.9940145 3.8902836 3.0864146
 3.0285048 3.1364715 2.7530837 3.4357293 2.8578315 2.8508337 3.0150096
 3.6493647 3.3186595 3.6382773 2.87504   3.4938033 3.6523187 2.7302234
 3.7596517 3.0606427 3.178645  3.4334562 3.4302797 3.5889738 3.5432603
 3.8122241 3.4713101 3.6432416 2.8502796 3.543329  3.1480153 2.958719
 3.4790087 3.0704396 3.5098572 3.0836263 3.3716502 3.129514  3.5889356
 3.5893345 3.1974485 3.3101459 3.8019514 3.3893487 2.8760264 3.6305242
 3.2171798 3.911844  3.641514  3.7952108 3.342493  2.7583766 3.6063468
 3.6072338 3.2861521 3.31289   3.0451791 3.1310825 3.5005333 3.302044
 2.7457185 2.8160481 3.2532578 3.6758256 3.1422465 3.2464027 2.7536585
 3.2672005 3.655673  3.781024  2.8413386 3.3080046 2.9700303 2.9721687
 3.3690746 3.3953316 3.5499485 3.6324735 2.9660923 3.5446935 3.2494414
 3.6562018 3.4693103 3.4652975 2.9516022 3.5180557 3.6782901 3.7688699
 3.0058324 3.4099185 3.099746  2.694664  3.0312443 2.962224  3.1920404
 3.169198  3.1340358 3.1495986 2.6472466 3.601095  3.0716388 3.115743
 3.173648  3.324214  3.4064004 3.4844165 3.3718667 3.9916952 3.425893
 2.8939283 2.9094107 3.1449814 3.1489382 3.299584  2.9497235 2.9241385
 3.1694582 3.4058812 3.0359044 2.8503993 3.3473475 3.189308  3.3194575
 3.397528  3.3455935 2.785542  2.947368  3.1385424 3.1760085 2.9141834
 3.2696915 3.0603106 3.1542678 3.7611077 3.6596718 2.9048092 3.6993287
 2.8549526 3.0293167 2.7368922 3.175014  3.2201364 3.2497592 3.1990986
 2.830017  3.5035534 3.5695927 3.0703192 2.8080342 3.17873   3.2335052
 2.8949895 2.9118295 2.7331784 2.9211257 3.175084  3.1408195 3.823808
 2.8731716 3.779861  3.1530242 2.955533  3.1882198 3.4574747 3.1537304
 3.0962584 3.12108   3.3097353 3.232122  3.6150067 3.1980333 3.089203
 3.2860427 3.466896  3.4142056 3.3666766 3.2046916 2.8349526 3.160781
 2.8797884 3.0949402 2.940644  3.1215315 3.1059375 3.1971684 3.08205
 3.6270263 3.6041284 2.9447703 3.459524  2.9351175 3.4378448 3.1312711
 3.6483245 3.1954749 2.9566786 3.1007648 3.3391502 3.161888  3.0817823
 3.128619  2.8423038 3.4461906 2.9168673 3.648638  3.0478303 3.2930667
 3.4405992 2.9907448 3.0575335 2.7945037 3.307158  2.810588  3.4692597
 2.78628   2.9640315 2.7068782 3.4131997 2.7559392 3.2936578 3.2784784
 3.7949102 3.1576338 3.6144001 2.746713  3.3240297 2.705721  3.1439352
 3.121993  3.0652645 3.264109  3.2852263 3.6179178 3.114963  3.4526486
 3.5407887 2.9359705 3.2264614 2.9069862 2.8486936 3.3146527 3.2305567
 3.7727325 3.4088838 3.496235  2.814116  2.7701867 3.359937  3.33318
 3.1269991 3.4117813 3.4900258 3.0193493 3.2950547 3.5608127 3.1879592
 3.1568158 3.7139652 3.146767  3.8230643 2.828023  3.3830523 2.8700745
 3.3144836 3.1015465 3.010634  3.0169306 2.844912  3.2158153 3.5469952
 2.9318464 3.0236204 3.0978532 2.890488  2.8878555 3.0284028 3.5615916
 3.0345578 2.7614868 3.3903127 3.2291515 3.0752757 2.9100628 3.412903
 3.084675  3.6578193 3.7399297 2.9624574 2.8030965 2.9553554 3.807871
 3.2090704 3.2145023 3.3792758 2.958059  3.6693704 3.5755296 3.1754003
 3.5480087 3.1768193 3.6723938 3.185696  2.917506  3.0628264 3.0903122
 3.4819422 2.7390568 3.047666  3.229829  3.0173583 3.2548983 3.337479
 3.6376095 3.5362759 2.943783  2.8567812 3.703537  3.2817621 3.0112698
 3.5486896 2.9516127 3.2401555 3.595036  3.557518  2.9284956 3.1704044
 2.8713362 3.222354  3.102413  3.2771165 3.0278409 3.2278917 3.633297
 3.2497585 3.1044626 3.1274064 3.252128  3.4087512 3.1040387 3.1896288
 3.3607497 3.1535575 2.7508597]","[3.6006863 4.033807  3.9875617 4.5100727 5.112758  3.8519223 3.4812734
